x,y
24684.00,2.011719
24685.00,2.042969
24686.00,2.019531
24687.00,2.027344
24688.00,2.054688
24691.00,2.035156
24692.00,2.03125
24693.00,2.03125
24694.00,2.042969
24695.00,2.023438
24698.00,2.007813
24699.00,2
24700.00,1.992188
24701.00,1.976563
24702.00,1.984375
24705.00,1.96875
24706.00,1.96875
24707.00,1.972656
24708.00,1.945313
24709.00,1.945313
24712.00,1.96875
24713.00,1.960938
24714.00,1.9375
24715.00,1.945313
24716.00,1.933594
24720.00,1.945313
24721.00,1.953125
24722.00,1.957031
24723.00,1.964844
24726.00,1.976563
24727.00,2.007813
24728.00,2.03125
24729.00,2.066406
24730.00,2.070313
24733.00,2.140625
24734.00,2.140625
24735.00,2.15625
24736.00,2.175781
24737.00,2.15625
24740.00,2.167969
24741.00,2.136719
24742.00,2.101563
24743.00,2.09375
24744.00,2.09375
24747.00,2.082031
24748.00,2.082031
24749.00,2.070313
24750.00,2.074219
24751.00,2.109375
24754.00,2.15625
24755.00,2.140625
24756.00,2.101563
24757.00,2.105469
24758.00,2.132813
24761.00,2.097656
24762.00,2.070313
24763.00,2.054688
24764.00,2.054688
24765.00,2.078125
24768.00,2.054688
24769.00,2.03125
24770.00,2.03125
24771.00,2.058594
24772.00,2.105469
24775.00,2.152344
24776.00,2.125
24777.00,2.101563
24778.00,2.097656
24779.00,2.027344
24782.00,2.027344
24784.00,2.023438
24785.00,2.03125
24786.00,2.042969
24789.00,2.050781
24790.00,2.03125
24791.00,2.027344
24792.00,2.023438
24793.00,1.992188
24796.00,1.988281
24797.00,2.039063
24798.00,2.066406
24800.00,2.082031
24803.00,2.101563
24804.00,2.105469
24805.00,2.09375
24806.00,2.078125
24807.00,2.101563
24810.00,2.085938
24811.00,2.054688
24812.00,2.035156
24813.00,2.035156
24814.00,2.011719
24817.00,1.992188
24818.00,2.019531
24819.00,2.039063
24820.00,2.042969
24821.00,2.042969
24824.00,2.027344
24825.00,2.050781
24826.00,2.042969
24827.00,2.039063
24828.00,2.023438
24832.00,2.046875
24833.00,2.0625
24834.00,2.109375
24835.00,2.109375
24839.00,2.15625
24840.00,2.171875
24841.00,2.148438
24842.00,2.179688
24845.00,2.207031
24846.00,2.230469
24847.00,2.199219
24848.00,2.15625
24849.00,2.148438
24852.00,2.140625
24853.00,2.160156
24854.00,2.15625
24855.00,2.152344
24856.00,2.144531
24859.00,2.125
24860.00,2.132813
24861.00,2.136719
24862.00,2.183594
24863.00,2.207031
24866.00,2.179688
24867.00,2.167969
24868.00,2.164063
24869.00,2.179688
24870.00,2.171875
24873.00,2.167969
24874.00,2.15625
24875.00,2.175781
24876.00,2.164063
24877.00,2.136719
24881.00,2.105469
24882.00,2.105469
24883.00,2.121094
24884.00,2.121094
24887.00,2.144531
24888.00,2.160156
24889.00,2.152344
24891.00,2.140625
24894.00,2.117188
24895.00,2.128906
24896.00,2.140625
24897.00,2.117188
24898.00,2.117188
24901.00,2.109375
24902.00,2.09375
24903.00,2.121094
24904.00,2.125
24905.00,2.140625
24908.00,2.144531
24909.00,2.125
24910.00,2.132813
24911.00,2.101563
24912.00,2.136719
24915.00,2.148438
24916.00,2.128906
24917.00,2.140625
24918.00,2.132813
24919.00,2.140625
24922.00,2.148438
24923.00,2.164063
24924.00,2.171875
24925.00,2.183594
24926.00,2.183594
24929.00,2.214844
24930.00,2.203125
24931.00,2.179688
24932.00,2.199219
24933.00,2.160156
24936.00,2.1875
24938.00,2.199219
24939.00,2.21875
24943.00,2.207031
24944.00,2.199219
24945.00,2.207031
24946.00,2.191406
24947.00,2.167969
24950.00,2.171875
24951.00,2.195313
24952.00,2.191406
24953.00,2.214844
24954.00,2.199219
24957.00,2.257813
24958.00,2.238281
24959.00,2.226563
24960.00,2.246094
24961.00,2.226563
24964.00,2.21875
24965.00,2.242188
24966.00,2.21875
24967.00,2.199219
24968.00,2.195313
24971.00,2.167969
24972.00,2.179688
24973.00,2.179688
24974.00,2.160156
24975.00,2.148438
24978.00,2.121094
24979.00,2.128906
24980.00,2.128906
24981.00,2.117188
24982.00,2.09375
24985.00,2.101563
24986.00,2.089844
24987.00,2.09375
24989.00,2.105469
24992.00,2.121094
24993.00,2.136719
24994.00,2.117188
24995.00,2.113281
24996.00,2.113281
24999.00,2.105469
25000.00,2.121094
25002.00,2.097656
25003.00,2.128906
25006.00,2.117188
25007.00,2.097656
25009.00,2.085938
25010.00,2.097656
25013.00,2.101563
25014.00,2.101563
25016.00,2.113281
25017.00,2.125
25020.00,2.125
25021.00,2.140625
25022.00,2.15625
25027.00,2.199219
25028.00,2.203125
25030.00,2.28125
25031.00,2.332031
25034.00,2.316406
25035.00,2.324219
25037.00,2.410156
25038.00,2.476563
25041.00,2.414063
25042.00,2.402344
25044.00,2.425781
25045.00,2.488281
25048.00,2.472656
25049.00,2.445313
25051.00,2.425781
25052.00,2.367188
25055.00,2.382813
25056.00,2.390625
25058.00,2.402344
25059.00,2.40625
25062.00,2.457031
25063.00,2.46875
25065.00,2.382813
25066.00,2.390625
25069.00,2.386719
25070.00,2.363281
25072.00,2.359375
25073.00,2.433594
25076.00,2.464844
25077.00,2.46875
25079.00,2.460938
25080.00,2.464844
25084.00,2.445313
25085.00,2.460938
25086.00,2.460938
25087.00,2.46875
25090.00,2.445313
25091.00,2.425781
25093.00,2.421875
25094.00,2.453125
25097.00,2.445313
25098.00,2.402344
25100.00,2.386719
25101.00,2.375
25104.00,2.40625
25105.00,2.417969
25107.00,2.417969
25108.00,2.414063
25111.00,2.429688
25112.00,2.414063
25114.00,2.441406
25115.00,2.464844
25118.00,2.472656
25119.00,2.464844
25121.00,2.457031
25122.00,2.460938
25125.00,2.464844
25126.00,2.460938
25128.00,2.503906
25129.00,2.464844
25132.00,2.480469
25133.00,2.480469
25135.00,2.460938
25136.00,2.46875
25139.00,2.492188
25140.00,2.527344
25142.00,2.53125
25143.00,2.488281
25146.00,2.484375
25148.00,2.507813
25149.00,2.496094
25150.00,2.496094
25154.00,2.515625
25155.00,2.578125
25156.00,2.59375
25157.00,2.609375
25160.00,2.625
25161.00,2.59375
25163.00,2.574219
25164.00,2.5625
25167.00,2.589844
25168.00,2.613281
25169.00,2.660156
25171.00,2.648438
25174.00,2.617188
25175.00,2.59375
25177.00,2.546875
25178.00,2.582031
25181.00,2.601563
25182.00,2.566406
25184.00,2.578125
25185.00,2.617188
25188.00,2.605469
25189.00,2.570313
25191.00,2.597656
25192.00,2.558594
25195.00,2.515625
25196.00,2.515625
25198.00,2.519531
25199.00,2.488281
25202.00,2.472656
25203.00,2.457031
25205.00,2.460938
25206.00,2.4375
25209.00,2.40625
25210.00,2.417969
25211.00,2.382813
25212.00,2.402344
25213.00,2.414063
25216.00,2.421875
25217.00,2.410156
25218.00,2.402344
25219.00,2.40625
25220.00,2.40625
25223.00,2.421875
25224.00,2.410156
25225.00,2.410156
25226.00,2.429688
25227.00,2.449219
25230.00,2.484375
25231.00,2.503906
25232.00,2.480469
25233.00,2.492188
25234.00,2.496094
25237.00,2.507813
25238.00,2.527344
25239.00,2.546875
25240.00,2.539063
25241.00,2.523438
25245.00,2.558594
25246.00,2.59375
25247.00,2.597656
25248.00,2.601563
25251.00,2.570313
25252.00,2.496094
25253.00,2.484375
25254.00,2.425781
25258.00,2.367188
25259.00,2.402344
25260.00,2.417969
25261.00,2.414063
25262.00,2.433594
25265.00,2.460938
25266.00,2.476563
25267.00,2.496094
25268.00,2.449219
25269.00,2.453125
25272.00,2.472656
25273.00,2.457031
25274.00,2.449219
25275.00,2.433594
25276.00,2.421875
25279.00,2.421875
25280.00,2.417969
25281.00,2.460938
25282.00,2.472656
25283.00,2.476563
25286.00,2.445313
25287.00,2.457031
25288.00,2.492188
25289.00,2.523438
25290.00,2.566406
25294.00,2.542969
25295.00,2.554688
25296.00,2.53125
25300.00,2.511719
25301.00,2.519531
25302.00,2.558594
25303.00,2.570313
25304.00,2.582031
25307.00,2.589844
25308.00,2.589844
25309.00,2.535156
25310.00,2.539063
25311.00,2.570313
25314.00,2.546875
25315.00,2.503906
25316.00,2.507813
25317.00,2.523438
25318.00,2.519531
25321.00,2.519531
25322.00,2.5
25323.00,2.53125
25324.00,2.507813
25325.00,2.511719
25328.00,2.570313
25329.00,2.605469
25330.00,2.609375
25331.00,2.59375
25332.00,2.601563
25335.00,2.625
25336.00,2.640625
25337.00,2.660156
25338.00,2.648438
25339.00,2.648438
25342.00,2.621094
25343.00,2.582031
25344.00,2.582031
25345.00,2.585938
25346.00,2.589844
25349.00,2.609375
25350.00,2.582031
25351.00,2.570313
25352.00,2.617188
25356.00,2.632813
25357.00,2.652344
25358.00,2.644531
25359.00,2.636719
25360.00,2.585938
25363.00,2.570313
25364.00,2.554688
25365.00,2.546875
25366.00,2.46875
25367.00,2.503906
25370.00,2.484375
25371.00,2.46875
25372.00,2.46875
25373.00,2.449219
25374.00,2.457031
25377.00,2.449219
25378.00,2.445313
25379.00,2.445313
25380.00,2.417969
25381.00,2.429688
25384.00,2.425781
25385.00,2.441406
25386.00,2.4375
25387.00,2.449219
25391.00,2.425781
25392.00,2.402344
25393.00,2.378906
25394.00,2.3125
25395.00,2.34375
25398.00,2.320313
25399.00,2.28125
25400.00,2.261719
25401.00,2.257813
25402.00,2.253906
25406.00,2.207031
25407.00,2.191406
25408.00,2.191406
25409.00,2.167969
25412.00,2.148438
25413.00,2.125
25414.00,2.125
25415.00,2.179688
25416.00,2.21875
25419.00,2.257813
25420.00,2.265625
25421.00,2.21875
25422.00,2.207031
25423.00,2.222656
25426.00,2.207031
25427.00,2.195313
25428.00,2.171875
25429.00,2.175781
25430.00,2.1875
25433.00,2.1875
25434.00,2.214844
25435.00,2.242188
25436.00,2.273438
25437.00,2.28125
25440.00,2.265625
25441.00,2.257813
25442.00,2.253906
25443.00,2.261719
25444.00,2.277344
25448.00,2.261719
25449.00,2.230469
25450.00,2.199219
25451.00,2.179688
25454.00,2.171875
25455.00,2.207031
25456.00,2.261719
25457.00,2.210938
25458.00,2.210938
25461.00,2.238281
25462.00,2.253906
25463.00,2.179688
25464.00,2.179688
25465.00,2.191406
25468.00,2.183594
25469.00,2.195313
25470.00,2.214844
25471.00,2.191406
25472.00,2.164063
25475.00,2.132813
25476.00,2.152344
25477.00,2.144531
25478.00,2.171875
25479.00,2.15625
25482.00,2.15625
25483.00,2.164063
25484.00,2.15625
25485.00,2.148438
25486.00,2.15625
25489.00,2.15625
25490.00,2.183594
25491.00,2.195313
25492.00,2.183594
25493.00,2.167969
25496.00,2.171875
25497.00,2.183594
25498.00,2.125
25499.00,2.101563
25500.00,2.082031
25503.00,2.082031
25504.00,2.09375
25505.00,2.066406
25506.00,2.042969
25507.00,2.085938
25510.00,2.09375
25511.00,2.109375
25512.00,2.082031
25513.00,2.054688
25514.00,2.042969
25517.00,2.035156
25518.00,2.019531
25519.00,2.023438
25520.00,2.019531
25521.00,2.019531
25524.00,2.015625
25525.00,2.011719
25526.00,1.996094
25527.00,1.957031
25528.00,1.953125
25531.00,1.933594
25532.00,1.90625
25533.00,1.929688
25535.00,1.941406
25538.00,1.90625
25539.00,1.917969
25540.00,1.898438
25541.00,1.921875
25542.00,1.945313
25545.00,1.917969
25546.00,1.933594
25547.00,1.949219
25548.00,1.949219
25549.00,1.949219
25552.00,1.945313
25553.00,1.921875
25554.00,1.910156
25555.00,1.917969
25556.00,1.9375
25559.00,1.925781
25560.00,1.921875
25561.00,1.941406
25563.00,1.941406
25566.00,1.921875
25567.00,1.921875
25568.00,1.929688
25570.00,1.9375
25573.00,1.96875
25574.00,1.964844
25575.00,1.953125
25576.00,1.957031
25577.00,1.964844
25580.00,1.949219
25581.00,1.941406
25582.00,1.945313
25583.00,1.925781
25584.00,1.933594
25587.00,1.933594
25588.00,1.925781
25589.00,1.921875
25590.00,1.910156
25591.00,1.882813
25594.00,1.886719
25595.00,1.875
25596.00,1.816406
25597.00,1.777344
25598.00,1.761719
25601.00,1.75
25602.00,1.785156
25603.00,1.78125
25604.00,1.777344
25605.00,1.734375
25608.00,1.726563
25609.00,1.664063
25610.00,1.675781
25611.00,1.632813
25612.00,1.625
25615.00,1.574219
25616.00,1.566406
25617.00,1.652344
25618.00,1.675781
25619.00,1.722656
25623.00,1.714844
25624.00,1.742188
25625.00,1.691406
25626.00,1.6875
25629.00,1.671875
25630.00,1.664063
25631.00,1.671875
25632.00,1.6875
25633.00,1.671875
25636.00,1.652344
25637.00,1.683594
25638.00,1.714844
25639.00,1.707031
25640.00,1.707031
25643.00,1.703125
25644.00,1.703125
25645.00,1.71875
25646.00,1.71875
25647.00,1.726563
25650.00,1.722656
25651.00,1.75
25652.00,1.789063
25653.00,1.792969
25657.00,1.804688
25658.00,1.789063
25659.00,1.796875
25660.00,1.796875
25661.00,1.804688
25664.00,1.792969
25665.00,1.757813
25666.00,1.757813
25667.00,1.765625
25668.00,1.75
25671.00,1.746094
25672.00,1.746094
25673.00,1.75
25674.00,1.726563
25675.00,1.691406
25678.00,1.679688
25679.00,1.695313
25680.00,1.703125
25681.00,1.703125
25682.00,1.699219
25685.00,1.679688
25686.00,1.675781
25687.00,1.6875
25688.00,1.675781
25689.00,1.6875
25692.00,1.679688
25693.00,1.679688
25694.00,1.699219
25695.00,1.671875
25696.00,1.65625
25699.00,1.648438
25700.00,1.640625
25701.00,1.613281
25702.00,1.621094
25703.00,1.671875
25706.00,1.6875
25707.00,1.652344
25708.00,1.648438
25709.00,1.640625
25710.00,1.644531
25713.00,1.601563
25714.00,1.605469
25715.00,1.664063
25716.00,1.726563
25717.00,1.773438
25720.00,1.777344
25721.00,1.777344
25722.00,1.777344
25723.00,1.738281
25724.00,1.703125
25727.00,1.699219
25728.00,1.703125
25729.00,1.691406
25730.00,1.691406
25731.00,1.699219
25734.00,1.703125
25735.00,1.742188
25736.00,1.746094
25737.00,1.765625
25738.00,1.792969
25741.00,1.789063
25742.00,1.769531
25743.00,1.746094
25744.00,1.757813
25745.00,1.71875
25748.00,1.710938
25749.00,1.710938
25750.00,1.707031
25751.00,1.710938
25755.00,1.671875
25756.00,1.667969
25757.00,1.699219
25758.00,1.710938
25759.00,1.757813
25762.00,1.765625
25763.00,1.753906
25764.00,1.773438
25765.00,1.839844
25766.00,1.859375
25769.00,1.867188
25770.00,1.863281
25771.00,1.832031
25772.00,1.871094
25773.00,1.871094
25776.00,1.875
25777.00,1.867188
25778.00,1.882813
25779.00,1.90625
25780.00,1.9375
25783.00,1.898438
25784.00,1.894531
25785.00,1.929688
25786.00,1.9375
25787.00,2.007813
25790.00,1.949219
25791.00,1.941406
25792.00,1.957031
25793.00,1.925781
25794.00,1.941406
25797.00,1.953125
25798.00,1.992188
25799.00,2.054688
25800.00,2.039063
25801.00,2.078125
25804.00,2.09375
25805.00,2.074219
25806.00,2.070313
25807.00,2.054688
25808.00,2.066406
25811.00,2.058594
25812.00,2.039063
25813.00,2.019531
25814.00,2.046875
25815.00,2.09375
25819.00,2.042969
25820.00,2.039063
25821.00,2.039063
25822.00,2.023438
25825.00,2.03125
25826.00,2
25827.00,2.011719
25828.00,2.046875
25829.00,2.027344
25832.00,1.984375
25833.00,1.976563
25834.00,2.035156
25835.00,2.058594
25836.00,2.058594
25839.00,2.074219
25840.00,2.09375
25841.00,2.09375
25842.00,2.082031
25843.00,2.117188
25846.00,2.164063
25847.00,2.191406
25848.00,2.195313
25849.00,2.167969
25850.00,2.109375
25853.00,2.085938
25854.00,2.082031
25855.00,2.113281
25856.00,2.164063
25857.00,2.183594
25860.00,2.128906
25861.00,2.140625
25862.00,2.148438
25863.00,2.152344
25864.00,2.179688
25867.00,2.160156
25868.00,2.167969
25869.00,2.175781
25870.00,2.179688
25871.00,2.171875
25874.00,2.171875
25875.00,2.1875
25876.00,2.195313
25877.00,2.164063
25878.00,2.15625
25881.00,2.148438
25882.00,2.144531
25883.00,2.160156
25884.00,2.148438
25885.00,2.128906
25888.00,2.082031
25889.00,2.085938
25890.00,2.09375
25891.00,2.121094
25892.00,2.15625
25895.00,2.179688
25896.00,2.21875
25897.00,2.234375
25899.00,2.25
25902.00,2.261719
25903.00,2.242188
25904.00,2.246094
25905.00,2.25
25906.00,2.277344
25909.00,2.261719
25910.00,2.261719
25911.00,2.238281
25912.00,2.261719
25913.00,2.257813
25916.00,2.246094
25917.00,2.195313
25918.00,2.1875
25919.00,2.214844
25920.00,2.234375
25923.00,2.234375
25924.00,2.222656
25925.00,2.21875
25926.00,2.21875
25930.00,2.234375
25931.00,2.265625
25932.00,2.28125
25933.00,2.292969
25937.00,2.269531
25938.00,2.265625
25939.00,2.253906
25940.00,2.25
25941.00,2.21875
25944.00,2.1875
25945.00,2.171875
25946.00,2.121094
25947.00,2.128906
25948.00,2.109375
25951.00,2.125
25952.00,2.136719
25953.00,2.152344
25954.00,2.167969
25955.00,2.195313
25958.00,2.1875
25959.00,2.183594
25960.00,2.171875
25961.00,2.175781
25962.00,2.207031
25965.00,2.25
25966.00,2.222656
25967.00,2.210938
25968.00,2.195313
25969.00,2.210938
25972.00,2.21875
25973.00,2.242188
25974.00,2.265625
25975.00,2.246094
25976.00,2.257813
25980.00,2.324219
25981.00,2.335938
25982.00,2.339844
25983.00,2.328125
25986.00,2.320313
25987.00,2.328125
25988.00,2.328125
25989.00,2.371094
25990.00,2.347656
25993.00,2.332031
25994.00,2.34375
25995.00,2.359375
25996.00,2.429688
25997.00,2.441406
26000.00,2.4375
26001.00,2.402344
26002.00,2.367188
26003.00,2.382813
26004.00,2.386719
26007.00,2.417969
26008.00,2.4375
26009.00,2.429688
26010.00,2.414063
26011.00,2.402344
26014.00,2.40625
26015.00,2.425781
26016.00,2.417969
26017.00,2.402344
26018.00,2.425781
26021.00,2.4375
26022.00,2.46875
26023.00,2.492188
26024.00,2.484375
26025.00,2.480469
26028.00,2.511719
26029.00,2.523438
26030.00,2.515625
26031.00,2.539063
26035.00,2.558594
26036.00,2.554688
26037.00,2.539063
26038.00,2.554688
26039.00,2.539063
26042.00,2.542969
26043.00,2.515625
26044.00,2.507813
26045.00,2.519531
26046.00,2.527344
26049.00,2.53125
26050.00,2.507813
26051.00,2.515625
26052.00,2.507813
26053.00,2.488281
26056.00,2.449219
26057.00,2.445313
26058.00,2.441406
26059.00,2.4375
26060.00,2.449219
26063.00,2.441406
26064.00,2.441406
26065.00,2.464844
26066.00,2.449219
26067.00,2.453125
26070.00,2.429688
26071.00,2.429688
26072.00,2.4375
26073.00,2.421875
26074.00,2.410156
26077.00,2.390625
26078.00,2.378906
26079.00,2.355469
26080.00,2.335938
26081.00,2.371094
26085.00,2.375
26086.00,2.398438
26087.00,2.429688
26088.00,2.40625
26091.00,2.414063
26092.00,2.398438
26093.00,2.421875
26094.00,2.449219
26095.00,2.429688
26098.00,2.429688
26099.00,2.4375
26100.00,2.441406
26101.00,2.433594
26102.00,2.378906
26105.00,2.339844
26106.00,2.328125
26107.00,2.324219
26108.00,2.332031
26109.00,2.335938
26112.00,2.332031
26113.00,2.34375
26114.00,2.355469
26115.00,2.367188
26116.00,2.378906
26120.00,2.371094
26121.00,2.394531
26122.00,2.457031
26123.00,2.457031
26126.00,2.476563
26127.00,2.429688
26128.00,2.445313
26129.00,2.449219
26130.00,2.441406
26133.00,2.445313
26134.00,2.453125
26135.00,2.460938
26136.00,2.460938
26137.00,2.480469
26140.00,2.46875
26141.00,2.441406
26142.00,2.410156
26143.00,2.386719
26144.00,2.390625
26147.00,2.398438
26148.00,2.355469
26149.00,2.335938
26150.00,2.316406
26151.00,2.300781
26154.00,2.273438
26155.00,2.285156
26156.00,2.308594
26157.00,2.367188
26158.00,2.308594
26161.00,2.203125
26162.00,2.238281
26163.00,2.207031
26164.00,2.191406
26165.00,2.1875
26168.00,2.222656
26169.00,2.242188
26170.00,2.257813
